Id,Expected
6240619ebebe9e9c9d00a4262b4fe4a5_1,480558 15 481838 15 483113 25 484393 25 485668 38 486948 38 488223 45 489503 45 490781 50 492061 50 493338 55 494618 55 495893 63 497173 63 498451 65 499731 65 501008 70 502288 70 503566 72 504846 72 506123 75 507403 78 508683 78 509961 80 511241 80 512518 85 513798 85 515078 85 516358 85 517636 87 518916 87 520196 87 521476 87 522756 87 524036 87 525313 90 526593 90 527873 90 529153 90 530433 93 531713 93 532993 93 534273 93 535551 95 536831 95 538111 95 539391 95 540671 92 541951 92 543231 92 544511 92 545791 92 547071 92 548351 92 549631 92 550911 92 552191 92 553471 92 554751 92 556031 92 557311 92 558591 92 559871 92 561151 92 562431 92 563711 92 564991 90 566271 90 567551 90 568831 90 570111 90 571391 90 572671 90 573951 90 575233 85 576513 85 577793 85 579073 85 580353 85 581633 85 582913 85 584193 85 585473 85 586753 85 588033 83 589313 83 590596 80 591876 80 593156 80 594436 77 595716 77 596998 75 598278 75 599558 75 600838 75 602118 75 603398 75 604681 70 605961 70 607241 70 608521 70 609803 65 611083 65 612363 65 613643 65 614923 65 616203 65 617486 60 618766 60 620048 55 621328 55 622608 55 623888 55 625171 50 626451 50 627733 45 629013 45 630293 45 631573 45 632856 37 634136 37 635418 35 636701 27 637981 27 639263 23 640543 23 641833 5 643113 5
13dd311a65d2b46d0a6085835c525af6_0,646074 32 647354 32 648619 62 649899 62 651166 83 652436 100 653716 100 654984 117 656264 117 657536 130 658816 130 660091 140 661371 140 662646 150 663926 150 665201 160 666481 160 667759 165 669039 165 670314 175 671591 183 672871 183 674151 185 675431 185 676709 192 677989 192 679266 200 680546 200 681826 205 683106 205 684384 210 685664 210 686944 212 688224 212 689501 218 690781 220 692061 220 693339 222 694619 222 695899 225 697179 225 698459 227 699739 227 701016 230 702296 230 703576 233 704856 233 706136 235 707416 235 708694 240 709974 242 711254 242 712534 245 713814 245 715091 248 716371 248 717651 250 718931 250 720211 250 721491 250 722771 253 724051 253 725329 257 726609 257 727889 260 729169 260 730449 260 731729 262 733009 262 734289 265 735569 265 736846 268 738126 268 739406 270 740686 270 741966 270 743246 270 744526 273 745806 273 747086 273 748366 273 749646 273 750929 272 752209 272 753489 272 754769 272 756049 272 757329 272 758609 272 759889 272 761169 272 762449 272 763729 272 765009 272 766289 272 767571 270 768851 270 770131 270 771411 270 772691 273 773971 273 775251 273 776531 273 777811 273 779091 273 780374 270 781654 270 782934 270 784216 268 785496 268 786776 268 788056 268 789336 268 790616 268 791896 270 793176 270 794459 267 795739 267 797019 267 798299 267 799581 268 800861 268 802141 268 803424 265 804704 265 805984 267 807264 267 808544 267 809824 267 811106 265 812386 265 813666 268 814946 268 816229 265 817509 265 818789 265 820069 265 821351 263 822631 263 823911 263 825194 262 826474 262 827756 260 829036 260 830319 257 831599 257 832879 257 834159 257 835441 255 836721 255 838004 252 839284 252 840566 250 841846 250 843126 250 844409 247 845689 247 846969 247 848249 247 849531 245 850811 245 852091 243 853371 243 854654 240 855934 240 857214 240 858494 240 859776 238 861056 238 862336 238 863619 235 864899 235 866179 232 867459 232 868741 230 870021 230 871301 230 872581 230 873864 225 875144 225 876424 225 877704 225 878986 223 880266 220 881546 220 882829 217 884109 217 885391 215 886671 215 887954 210 889234 210 890514 210 891794 210 893076 205 894356 205 895639 200 896919 200 898201 195 899484 190 900764 190 902046 185 903326 185 904609 180 905889 180 907171 175 908451 175 909734 170 911014 170 912296 165 913576 165 914859 160 916139 160 917424 152 918709 145 919989 145 921286 125 922566 125 923849 120 925129 120 926414 112 927694 112 928971 110 930251 110 931536 100 932816 100 934094 67 934184 5 935379 40 936659 40 937936 38 939216 38 940499 25 941779 25 943059 22 944339 22 945624 12 946904 12 948186 5 949466 5
13dd311a65d2b46d0a6085835c525af6_1,590698 13 591978 13 593253 20 594533 20 595811 22 597091 22 598371 22 599651 22 600931 22 602211 17 603491 17 604773 15 606053 15
45b21960c94b0aab4c024a573c692195_0,180131 15 181411 15 182686 25 183966 25 185244 32 186524 32 187801 38 189081 38 190359 45 191639 45 192916 53 194196 53 195474 60 196754 60 198031 70 199309 125 200589 125 201866 135 203146 135 204426 140 205706 140 206984 147 208264 147 209541 155 210821 155 212099 162 213379 162 214656 168 215936 168 217214 175 218494 175 219774 177 221054 177 222331 183 223611 183 224889 185 226169 185 227449 187 228729 187 230006 190 231286 190 232566 193 233846 193 235124 195 236404 195 237681 200 238961 200 240241 200 241521 200 242799 205 244079 205 245359 205 246636 208 247916 208 249196 208 250476 208 251754 212 253034 212 254314 212 255594 212 256871 218 258151 218 259431 218 260711 218 261989 220 263269 220 264549 222 265829 222 267106 225 268386 225 269666 228 270946 228 272226 228 273506 228 274784 232 276064 232 277344 235 278624 235 279901 238 281181 238 282461 240 283741 240 285021 243 286299 245 287579 245 288859 247 290139 247 291416 250 292696 250 293976 253 295256 253 296536 253 297816 253 299094 257 300374 257 301654 257 302934 257 304214 257 305494 257 306774 260 308054 260 309331 263 310611 263 311891 263 313171 263 314451 263 315731 263 317011 263 318291 263 319569 267 320849 267 322129 267 323409 267 324689 267 325969 267 327249 267 328529 267 329806 270 331086 270 332366 270 333646 270 334926 270 336206 273 337486 273 338766 273 340046 273 341326 273 342606 273 343886 273 345166 273 346444 275 347724 275 349004 277 350284 277 351564 277 352844 277 354124 277 355404 277 356684 280 357964 280 359244 280 360524 280 361804 280 363084 280 364364 282 365644 282 366924 282 368204 282 369484 282 370764 282 372044 285 373324 285 374604 285 375884 285 377164 285 378444 285 379724 285 381004 287 382284 287 383566 285 384846 285 386126 285 387406 285 388686 285 389966 285 391246 285 392526 285 393806 285 395086 285 396366 288 397646 288 398929 285 400209 285 401489 285 402769 285 404049 285 405329 285 406609 285 407889 285 409171 283 410451 283 411731 283 413011 283 414291 283 415571 283 416854 282 418134 282 419414 282 420694 282 421974 282 423254 282 424534 282 425816 280 427096 280 428376 280 429656 280 430936 283 432216 283 433499 280 434779 280 436059 280 437339 280 438619 280 439899 280 441181 278 442461 278 443741 278 445021 278 446304 275 447584 275 448864 275 450144 275 451424 277 452704 277 453986 275 455266 275 456546 275 457826 275 459106 275 460386 275 461669 272 462949 272 464229 272 465511 270 466791 270 468071 270 469351 270 470631 270 471911 270 473194 267 474474 267 475754 267 477034 267 478316 265 479596 265 480876 265 482156 265 483436 265 484716 265 485999 262 487279 262 488561 260 489841 260 491121 260 492401 260 493681 260 494961 260 496244 257 497524 257 498804 257 500084 257 501366 255 502646 255 503926 255 505206 255 506489 252 507769 252 509049 252 510331 250 511611 250 512894 247 514174 247 515454 247 516734 247 518016 245 519296 245 520576 243 521856 243 523139 237 524419 237 525699 235 526979 235 528261 228 529541 228 530821 220 532101 220 533381 210 534661 210 535941 205 537221 205 538504 195 539784 195 541064 190 542344 190 543624 187 544904 187 546184 185 547464 185 548746 180 550026 178 551306 178 552586 175 553866 175 555149 172 556429 172 557711 168 558991 168 560271 168 561551 168 562836 163 564116 163 565399 160 566679 160 567966 153 569246 153 570529 150 571809 150 573096 143 574376 143 575661 140 576941 140 578236 125 579516 125 580796 128 582076 128 583371 113 584651 113 585929 115 587209 115 588499 102 589779 102 591056 105 592336 105 593619 100 594899 97 596179 97 597461 93 598741 93 600021 90 601301 90 602584 85 603864 85 605144 82 606424 82 607706 78 608986 78 610264 75 611544 75 612826 70 614106 70 615381 70 616661 70 617944 62 619224 62 620501 63 621781 63 623059 62 624339 62 625616 63 626896 63 628169 67 629449 67 630729 67 632009 67 633284 70 634564 70 635846 65 637126 63 638406 63 639691 53 640971 53 642256 35 643536 35
45b21960c94b0aab4c024a573c692195_1,
8954bb13d3727c7e5e1069646f2f0bb8_0,380626 42 381906 42 383173 63 384453 63 385723 75 387003 75 388278 85 389558 85 390833 93 392113 93 393388 100 394668 100 395946 105 397226 105 398503 108 399783 108 401063 110 402343 110 403621 115 404901 115 406181 115 407461 115 408703 8 408736 120 409983 8 410016 120 411258 18 411288 128 412538 18 412568 128 413816 162 415096 162 416373 165 417651 167 418931 167 420208 170 421488 170 422766 172 424046 172 425323 175 426603 175 427881 177 429161 177 430441 180 431721 180 432998 183 434278 183 435556 185 436836 185 438116 185 439396 185 440673 188 441953 188 443231 190 444511 190 445791 190 447071 190 448348 193 449628 193 450906 195 452186 195 453463 198 454743 198 456023 198 457303 198 458581 200 459861 200 461138 203 462418 203 463698 203 464976 205 466256 205 467536 205 468816 205 470096 205 471376 205 472653 208 473933 208 475213 208 476493 208 477773 208 479053 208 480331 207 481611 207 482891 207 484171 207 485451 207 486731 207 488011 207 489291 207 490571 207 491851 207 493131 207 494411 207 495691 207 496971 207 498248 210 499528 210 500808 210 502088 210 503368 210 504648 210 505928 210 507208 208 508488 208 509768 208 511048 208 512328 208 513608 208 514888 208 516168 208 517448 208 518728 208 520006 210 521286 210 522566 207 523846 207 525126 207 526406 207 527686 207 528966 207 530246 205 531526 205 532806 205 534086 205 535366 205 536646 205 537926 202 539206 202 540486 202 541766 202 543046 202 544326 202 545606 200 546886 200 548166 200 549446 197 550726 197 552006 197 553286 197 554566 197 555846 197 557126 195 558406 195 559686 195 560966 195 562246 192 563526 192 564806 190 566086 190 567366 190 568646 190 569926 187 571206 187 572486 187 573766 187 575048 183 576328 183 577608 180 578888 180 580171 177 581451 177 582731 175 584011 175 585291 172 586571 172 587853 168 589133 168 590416 162 591696 162 592981 157 594263 153 595543 153 596826 147 598106 147 599391 137 600671 137 601953 133 603233 133 604518 125 605798 125 607081 117 608361 117 609646 107 610926 107 612208 100 613488 100 614773 90 616053 90 617338 80 618618 80 619906 62 621186 62 622478 38 623758 38
8954bb13d3727c7e5e1069646f2f0bb8_1,
3f33c3ca4d5060a633a8d5b2b2b55157_0,422883 35 424163 35 425436 47 426708 65 427988 65 429263 75 430543 75 431818 88 433098 88 434376 92 435656 92 436931 105 438211 105 439488 113 440768 113 442046 122 443326 122 444603 130 445881 137 447161 137 448438 145 449718 145 450996 152 452276 152 453553 160 454833 160 456111 165 457391 165 458668 173 459948 173 461226 177 462503 185 463783 185 465061 190 466341 190 467618 195 468898 195 470176 202 471456 202 472733 208 474013 208 475291 212 476571 212 477848 218 479128 218 480406 225 481683 230 482963 230 484241 237 485521 237 486798 243 488078 243 489356 247 490636 247 491913 255 493193 255 494471 260 495751 260 497031 265 498311 265 499588 270 500868 275 502148 275 503426 280 504706 280 505986 282 507266 282 508546 285 509826 285 511103 290 512383 290 513663 293 514943 293 516221 297 517501 297 518781 300 520061 302 521341 302 522621 305 523901 305 525178 308 526458 308 527738 310 529018 310 530298 310 531578 310 532856 315 534136 315 535416 317 536696 317 537976 320 539256 320 540536 320 541813 325 543093 325 544373 325 545653 325 546933 328 548213 328 549493 330 550773 330 552053 330 553333 330 554613 333 555893 333 557173 335 558456 332 559736 332 561016 335 562296 335 563576 337 564856 337 566136 340 567416 340 568696 340 569976 340 571258 340 572538 340 573818 340 575098 340 576378 343 577658 345 578938 345 580218 345 581498 345 582781 345 584061 345 585341 347 586621 347 587901 347 589181 347 590461 350 591741 350 593021 350 594301 350 595581 352 596863 350 598143 350 599423 350 600703 350 601983 350 603263 350 604546 350 605826 350 607106 350 608386 350 609666 350 610946 350 612226 350 613506 350 614788 348 616068 350 617348 350 618628 350 619908 350 621191 347 622471 347 623751 347 625031 347 626311 347 627591 347 628873 345 630153 345 631433 348 632713 348 633993 348 635276 345 636556 345 637836 345 639116 345 640396 345 641676 345 642956 345 644236 345 645518 345 646798 345 648078 345 649358 345 650641 342 651921 342 653201 342 654483 340 655763 340 657043 340 658323 340 659606 340 660886 340 662166 340 663446 340 664728 338 666008 338 667288 338 668568 338 669851 335 671131 335 672411 335 673691 335 674971 335 676253 333 677533 333 678813 335 680093 335 681376 332 682656 332 683936 332 685216 332 686498 330 687778 330 689058 330 690341 327 691621 327 692901 327 694181 327 695463 325 696743 325 698023 325 699303 325 700583 325 701863 325 703146 322 704426 322 705708 320 706988 320 708268 320 709551 317 710831 317 712111 317 713391 317 714673 315 715953 315 717233 315 718513 315 719796 310 721076 310 722356 310 723636 310 724918 308 726198 308 727481 305 728761 305 730041 305 731323 300 732603 300 733886 297 735166 297 736446 297 737726 297 739008 293 740288 293 741568 293 742848 293 744131 290 745411 290 746691 287 747973 285 749253 285 750533 283 751813 283 753096 280 754376 280 755656 277 756936 277 758216 277 759496 277 760776 275 762056 275 763336 275 764616 275 765896 272 767176 270 768456 270 769736 270 771016 270 772296 267 773576 267 774856 267 776136 267 777416 265 778696 265 779978 260 781258 260 782538 258 783821 255 785101 255 786381 252 787661 252 788943 248 790223 248 791506 242 792786 242 794068 240 795348 240 796631 232 797911 232 799193 228 800473 228 801758 218 803041 200 804321 200 805606 185 806886 185 808171 177 809451 177 810733 168 812013 168 813298 160 814578 160 815863 150 817143 150 818426 145 819706 145 820988 140 822271 135 823551 135 824833 130 826113 130 827396 37 827446 77 828676 37 828726 77 829958 23 830016 65 831238 23 831296 65 832523 15 832576 65 833803 15 833856 65 835138 60 836418 60 837701 57 838981 57 840261 57 841541 57 842821 57 844103 53 845383 53 846663 55 847943 55 849226 52 850506 52 851786 55 853066 55 854346 55 855626 55 856908 53 858188 53 859471 50 860751 50 862031 50 863313 48 864593 48 865873 50 867153 50 868436 47 869716 47 870998 45 872278 45 873561 40 874841 40 876123 35 877403 35 878686 30 879971 20 881251 20
3f33c3ca4d5060a633a8d5b2b2b55157_1,
9632a3c6f7f7fb2a643f15bd0249ddcc_0,435591 32 436871 32 438143 55 439423 55 440696 72 441976 72 443243 88 444523 88 445773 120 447053 120 448308 148 449588 148 450861 155 451018 3 452141 155 452298 3 453418 163 454698 163 455973 168 457253 168 458531 170 458703 3 459811 170 459983 3 461088 178 462366 180 463646 180 464923 185 466203 185 467481 187 468761 187 470038 190 471318 190 472596 192 473876 192 475151 197 476431 197 477708 200 478988 200 480266 202 481546 202 482823 205 484103 205 485381 207 486661 207 487938 210 489218 210 490496 212 491776 212 493051 217 494331 217 495608 218 496888 218 498166 220 499446 220 500723 223 502003 223 503278 228 504558 228 505836 230 507113 233 508393 233 509671 235 510951 235 512228 238 513508 238 514786 240 516066 240 517343 243 518623 243 519901 247 521181 247 522461 247 523741 247 525018 250 526298 250 527576 252 528856 252 530136 252 531416 252 532693 255 533973 255 535253 258 536533 258 537811 260 539091 260 540371 260 541651 260 542931 260 544211 260 545488 263 546768 263 548048 263 549328 260 550608 260 551888 260 553168 260 554446 262 555726 262 557006 262 558286 262 559566 262 560846 262 562126 262 563406 262 564686 262 565966 262 567246 262 568526 262 569803 265 571083 265 572363 263 573643 263 574923 263 576203 263 577483 263 578763 263 580043 263 581323 263 582603 263 583883 263 585163 263 586443 263 587723 260 589003 260 590283 260 591563 260 592843 260 594123 260 595403 260 596683 258 597963 258 599243 258 600523 258 601803 258 603083 258 604363 258 605643 258 606923 255 608203 255 609483 255 610763 255 612043 255 613323 255 614603 255 615883 255 617163 253 618443 253 619723 253 621003 253 622283 253 623563 253 624843 253 626123 253 627406 247 628686 247 629966 247 631246 247 632526 247 633806 247 635086 245 636366 245 637646 245 638928 243 640208 243 641488 240 642768 240 644048 240 645328 240 646611 235 647891 235 649171 235 650451 235 651731 232 653011 232 654293 230 655573 230 656853 228 658133 228 659416 225 660696 225 661976 222 663256 222 664536 222 665816 222 667098 218 668378 218 669658 218 670938 218 672221 212 673501 212 674781 212 676061 212 677343 208 678623 208 679906 202 681186 202 682466 202 683748 198 685028 198 686308 198 687588 198 688871 192 690151 192 691433 190 692713 190 693996 185 695276 185 696558 183 697838 183 699118 180 700398 180 701681 177 702961 177 704243 173 705523 173 706806 167 708086 167 709366 167 710646 167 711928 163 713208 163 714491 160 715771 160 717053 155 718333 155 719616 150 720896 150 722178 145 723458 145 724741 142 726023 138 727303 138 728588 130 729868 130 731151 125 732431 125 733716 117 734996 117 736281 112 737561 112 738846 105 740126 105 741411 97 742691 97 743976 90 745256 90 746541 82 747821 82 749106 75 750386 75 751671 67 752951 67 754236 60 755516 60 756798 53 758078 53 759361 47 760641 47 761923 43 763203 43 764486 35 765766 35 767051 25
9632a3c6f7f7fb2a643f15bd0249ddcc_1,443331 2 444611 2 445893 5 447173 5 448456 5 449736 5 451016 2 452296 2 453581 2 454861 2 456141 2 457421 2 458701 2 459981 2 512741 7 514021 7 515296 12 516576 12 517848 23 519128 23 520401 30 521681 30 522958 33 524238 33 525513 40 526793 40 528066 47 529346 47 530623 50 531903 50 533183 50 534463 50 535741 52 537021 52 538296 57 539576 57 540853 60 542133 60 543413 60 544693 60 545976 57 547256 57 548536 57 549816 57 551096 57 552378 55 553658 55 554936 55 556216 55 557496 55 558776 55 560056 55 561336 55 562616 52 563896 52 565173 55 566453 55 567733 55 569013 55 570293 53 571573 53 572853 50 574133 50 575413 50 576693 50 577976 45 579256 45 580536 42 581816 42 583098 40 584378 40 585658 35 586938 35 588221 30 589501 30 590783 23 592063 23 593346 17 978596 5 978648 13 979876 5 979928 13 981156 5 981203 23 982436 5 982483 23 983713 8 983758 30 984993 8 985038 30 986273 8 986318 30 987553 8 987598 30 988833 10 988873 35 990111 12 990153 38 991391 12 991433 38 992671 12 992711 42 993951 12 993991 42 995228 15 995268 48 996508 15 996548 48 997788 20 997823 58 999068 20 999103 58 1000348 96 1001628 96 1002906 98 1004186 98 1005466 100 1006746 100 1008023 106 1009303 106 1010583 106 1011863 106 1013143 106 1014423 106 1015701 110 1016981 110 1018261 113 1019541 113 1020818 116 1022098 116 1023378 121 1024658 121 1025938 121 1027218 121 1028498 123 1029778 123 1031056 128 1032336 128 1033616 128 1034896 130 1036176 130 1037456 130 1038736 130 1040016 130 1041296 130 1042576 130 1043856 130 1045133 133 1046413 133 1047693 131 1048973 131 1050253 128 1051533 128 1052813 121 1054093 121 1055373 116 1056653 116 1057933 111 1059213 111 1060493 106 1061773 106 1063053 103 1064333 103 1065613 103 1066893 103 1068173 100 1069453 100 1070733 100 1072013 100 1073293 103 1074573 103 1075851 105 1077131 108 1078411 108 1079691 108 1080971 108 1082251 108 1083531 108 1084811 110 1086091 110 1087371 113 1088651 113 1089931 113 1091211 113 1092491 115 1093771 115 1095051 115 1096331 115 1097608 121 1098888 121 1100168 121 1101448 121 1102728 123 1104008 123 1105288 123 1106568 123 1107848 126 1109128 126 1110406 130 1111686 130 1112966 133 1114246 133 1115526 135 1116806 135 1118086 138 1119366 138 1120646 138 1121928 25 1121958 108 1123208 25 1123238 108 1124488 25 1124518 108 1125768 25 1125798 108 1127048 23 1127078 108 1128328 23 1128358 108 1129608 23 1129638 108 1130888 23 1130918 108 1132168 23 1132201 103 1133448 23 1133481 103 1134728 23 1134761 103 1136008 23 1136041 103 1137288 25 1137321 100 1138568 25 1138601 100 1139851 22 1139881 95 1141131 22 1141161 95 1142411 22 1142443 86 1143691 22 1143723 86 1144971 22 1145003 81 1146251 22 1146283 81 1147531 22 1147563 78 1148811 22 1148843 78 1150091 22 1150126 70 1151371 22 1151406 70 1152653 20 1152688 58 1153933 20 1153968 58 1155213 20 1155248 50 1155391 8 1156493 20 1156528 50 1156671 8 1157773 20 1157813 35 1157946 13 1159053 20 1159093 35 1159226 13 1160333 20 1160378 25 1160501 18 1161613 20 1161658 25 1161781 18 1162893 20 1163056 23 1164173 20 1164304 15 1164329 30 1165453 20 1165584 15 1165609 30 1166733 20 1166859 57 1168013 20 1168139 57 1169293 20 1169414 60 1170573 20 1170694 60 1171853 20 1171969 62 1173133 20 1173249 62 1174416 17 1174526 63 1175696 17 1175806 63 1176976 20 1177081 65 1178256 20 1178361 65 1179536 22 1179639 65 1180816 22 1180919 65 1182096 22 1182196 63 1183376 22 1183476 63 1184656 25 1184753 61 1185936 25 1186033 61 1187218 28 1187308 61 1188498 28 1188588 61 1189778 30 1189866 60 1191058 30 1191146 60 1192338 40 1192423 58 1193618 40 1193703 58 1194901 40 1194981 58 1196181 40 1196261 58 1197461 42 1197538 56 1198741 42 1198818 56 1200023 45 1200088 63 1201303 45 1201368 63 1202586 120 1203866 120 1205148 116 1206428 116 1207708 113 1208993 103 1210273 103 1211556 95 1212836 95 1214121 88 1215401 88 1216683 81 1217963 81 1219253 63 1220533 63 1221833 30 1223113 30
